,submit_time,wait_time,run_time,num_allocated_processors,avg_cpu_time_used,requested_processors,user_id,group_id,executable_id
0,0,0,13,24,7,24,1,1,1
1,40819,0,61,24,45,24,1,1,1
2,45255,0,60,24,45,24,1,1,1
3,45782,0,1,24,0,24,1,1,1
4,56510,0,1,24,0,24,1,1,1
5,57112,0,2,24,0,24,1,1,2
6,57275,0,61,24,44,24,1,1,1
7,324910,0,2,1,0,1,1,1,3
8,386679,0,0,24,0,24,1,1,4
9,386886,0,8,24,1,24,1,1,4
10,386944,0,9,24,1,24,1,1,4
11,387970,1,3,1,0,1,2,2,3
12,388035,0,3,1,0,1,2,2,3
13,388112,0,2,1,0,1,2,2,3
14,388193,0,4,1,0,1,2,2,3
15,388430,0,5,24,0,24,2,2,5
16,388459,0,7,24,0,24,2,2,5
17,388621,0,7,24,0,24,2,2,5
18,388904,0,5,24,0,24,2,2,5
19,388954,0,6,24,0,24,2,2,5
20,389525,0,5,24,0,24,2,2,5
21,407317,0,147,4,142,4,2,2,6
22,407480,0,201,16,50,16,2,2,6
23,407717,0,201,16,50,16,2,2,6
24,408470,0,0,16,0,16,2,2,7
25,408622,1,30,16,0,16,2,2,7
26,408662,0,31,16,0,16,2,2,7
27,432598,0,1,16,0,16,3,3,8
28,471168,0,344,16,866,16,3,3,8
29,494494,0,2,16,0,16,3,3,2
30,494575,0,60,16,0,16,3,3,2
31,494744,0,90,16,0,16,3,3,2
32,494893,0,1,1,0,1,3,3,2
33,495871,0,38,1,624,1,3,3,8
34,496462,0,269,48,0,48,3,3,8
35,496961,0,45,48,0,48,3,3,8
36,497478,1,31,48,0,48,3,3,8
37,516485,0,64,48,58,48,3,3,8
38,517172,0,1071,72,0,72,3,3,8
39,518233,0,94,72,0,72,3,3,8
40,518351,0,14,72,0,72,3,3,8
41,518412,0,25,96,0,96,3,3,2
42,519384,0,2,1,1,1,3,3,8
43,519452,1,30,1,624,1,3,3,8
44,552484,0,2,1,0,1,3,3,9
45,552550,0,1,1,0,1,3,3,9
46,552658,1,1,1,1,1,3,3,9
47,552732,1,2,1,0,1,3,3,9
48,552778,0,1,1,0,1,3,3,9
49,552854,0,2,1,0,1,3,3,9
50,660061,0,25,1,480,1,3,3,8
51,660111,0,13,1,205,1,3,3,8
52,660161,0,14,1,209,1,3,3,8
53,660323,0,10,1,0,1,3,3,8
54,660354,0,24,1,503,1,3,3,8
55,661679,0,12,1,0,1,3,3,8
56,661711,1,17,1,216,1,3,3,8
57,670898,0,3,1,2,1,3,3,8
58,671103,0,479,1,11190,1,3,3,10
59,671722,0,1,1,1,1,3,3,10
60,671798,0,2,1,0,1,3,3,10
61,671854,0,474,1,11096,1,3,3,10
62,671915,0,471,1,10980,1,3,3,11
63,672149,0,2023,1,48448,1,3,3,12
64,672196,1,517,1,12078,1,3,3,13
65,672239,0,60,1,1129,1,3,3,14
66,672327,0,484,1,11266,1,3,3,14
67,672451,0,476,1,11097,1,3,3,15
68,672473,0,482,1,11231,1,3,3,16
69,672571,1,524,1,11255,1,3,3,17
70,672635,0,87,1,889,1,3,3,18
71,673021,0,0,1,0,1,3,3,19
72,673237,1,2,1,3,1,3,3,20
73,673697,0,1,1,3,1,3,3,21
74,673779,0,2,1,0,1,3,3,21
75,673828,0,1,1,1,1,3,3,21
76,673989,0,1,1,1,1,3,3,22
77,674036,0,1,1,1,1,3,3,22
78,674148,0,39,1,624,1,3,3,22
79,674716,0,479,1,11145,1,3,3,22
80,687183,0,97786,1,2346187,1,3,3,11
81,724692,0,18,1,390,1,3,3,23
82,724780,0,2,1,0,1,3,3,23
83,724853,1,18,1,387,1,3,3,23
84,725032,1,42,1,912,1,3,3,24
85,725107,0,26,1,583,1,3,3,24
86,725228,0,24,1,560,1,3,3,24
87,725351,0,17,1,371,1,3,3,23
88,725461,1,34,1,777,1,3,3,25
89,726098,0,25,1,560,1,3,3,24
90,727681,0,1893,1,44541,1,3,3,16
91,728270,0,2409,1,56899,1,3,3,15
92,728359,0,10,1,186,1,3,3,14
93,728510,0,1903,1,44767,1,3,3,14
94,734549,0,234,1,3718,1,3,3,14
95,734606,0,148,1,1749,1,3,3,16
96,734877,0,2007,1,47331,1,3,3,26
97,734921,0,7047,1,168997,1,3,3,27
98,734983,0,1987,1,46750,1,3,3,28
99,742018,0,2671,1,63116,1,3,3,27
100,752487,0,532,1,12457,1,3,3,12
101,753651,0,181,1,4293,1,3,3,16
102,753685,0,135,1,3197,1,3,3,15
103,754097,0,137687,1,3299090,1,3,3,29
104,754113,0,137767,1,3300955,1,3,3,30
105,771717,0,55,1,609,1,3,3,31
106,771832,1,24298,1,577437,1,3,3,31
107,806376,0,25,1,580,1,3,3,24
108,809407,0,51,24,81,24,3,3,32
109,811529,0,921,1,21774,1,3,3,10
110,811582,0,922,1,21815,1,3,3,33
111,846426,0,179103,1,4264207,1,3,3,34
112,864966,0,27405,1,657297,1,3,3,35
113,888674,0,2,1,0,1,3,3,36
114,888762,0,131,1,3111,1,3,3,36
115,892696,1,37003,1,886931,1,3,3,37
116,893471,0,583,1,13850,1,3,3,12
117,893525,0,550,1,13105,1,3,3,38
118,894791,0,68,1,1488,1,3,3,10
119,894827,0,45,1,840,1,3,3,10
120,911818,0,76,1,0,1,2,2,3
121,913410,0,295,1,0,1,2,2,3
122,913646,0,44,4,0,4,2,2,3
123,913694,0,10,4,0,4,2,2,3
124,915577,0,77,1,0,1,2,2,3
125,916565,0,26,24,22,24,1,1,39
126,916611,0,202,24,200,24,1,1,39
127,917040,0,2,1,7,1,3,3,11
128,917573,0,0,1,5,1,3,3,11
129,928408,0,369173,1,8859325,1,3,3,11
130,981041,0,160,1,3600,1,3,3,40
131,981217,0,558,1,13343,1,3,3,40
132,982169,0,27232,1,653337,1,3,3,40
133,989429,0,101570,1,2435424,1,3,3,15
134,992543,0,38,1,854,1,3,3,29
135,992845,1,170204,1,4060694,1,3,3,29
136,1009787,0,55056,1,1318446,1,3,3,41
137,1065043,0,167759,1,3991418,1,3,3,42
138,1090635,0,2035,1,48469,1,3,3,17
139,1093298,0,372690,1,8937361,1,3,3,17
140,1165957,0,290367,1,6967719,1,3,3,43
141,1167916,0,209,1,4945,1,3,3,44
142,1252514,0,587,1,13547,1,3,3,45
143,1278149,0,273,1,6178,1,3,3,46
144,1293989,0,24380,1,584468,1,3,3,44
145,1297415,0,1960,1,46651,1,3,3,47
146,1299598,0,6521,1,156156,1,3,3,47
147,1322243,0,7172,1,171608,1,3,3,44
148,1323689,0,188,1,4440,1,3,3,47
149,1323982,0,1910,1,45758,1,3,3,47
150,1325934,0,1331,1,31746,1,3,3,47
151,1330753,0,48879,1,1171758,1,3,3,44
152,1365470,0,693,1,15922,1,3,3,45
153,1422040,0,75825,1,1817827,1,3,3,44
154,1465618,0,0,1,0,1,3,3,48
155,1465847,0,1,1,0,1,3,3,48
156,1465949,0,1,1,0,1,3,3,48
157,1465996,0,1,1,0,1,3,3,48
158,1466323,0,1,1,0,1,3,3,48
159,1466769,0,1,1,8,1,3,3,11
160,1466938,0,21995,1,527782,1,3,3,48
161,1466978,1,1425,1,33920,1,3,3,11
162,1469377,0,53287,1,1278751,1,3,3,11
163,1496280,0,28647,1,687421,1,3,3,48
164,1513284,0,83203,1,1992639,1,3,3,43
165,1522791,0,165813,1,3978900,1,3,3,11
166,1523900,0,9855,1,235972,1,3,3,15
167,1525108,0,133381,1,3198307,1,3,3,17
168,1525190,0,53302,1,1276939,1,3,3,48
169,1552796,0,26173,1,627369,1,3,3,49
170,1579915,0,617,1,14714,1,3,3,48
171,1580600,0,39148,1,938051,1,3,3,48
172,1643214,0,2,1,4,1,3,3,15
173,1643282,1,2,1,7,1,3,3,15
174,1643374,0,2,1,7,1,3,3,15
175,1643554,0,1,1,7,1,3,3,15
176,1643858,0,1,1,7,1,3,3,15
177,1644400,1,146329,1,3508793,1,3,3,15
178,1668688,0,188247,1,4517312,1,3,3,48
179,1672692,0,81061,1,1941831,1,3,3,43
180,1680347,0,1754,1,41757,1,3,3,17
181,1685690,1,158486,1,3800134,1,3,3,17
182,1693689,0,77606,1,1861804,1,3,3,11
183,1788998,0,63217,1,1502899,1,3,3,11
184,1790944,0,2,1,8,1,3,3,15
185,1791021,0,32053,1,767534,1,3,3,15
186,1845795,0,18610,1,444442,1,3,3,50
187,1855775,0,106,1,1225,1,3,3,51
188,1855861,0,105,1,2436,1,3,3,52
189,1856182,0,24532,1,588566,1,3,3,52
190,1858216,0,37423,1,895409,1,3,3,48
191,1871981,0,2728,1,64922,1,3,3,11
192,1873286,0,27355,1,643727,1,3,3,15
193,1873291,0,968,1,11568,1,3,3,15
194,1876993,0,3826,1,91049,1,3,3,17
195,1880754,0,67120,1,1607600,1,3,3,51
196,1900157,0,131873,1,3162169,1,3,3,17
197,1900372,0,2,1,3,1,3,3,11
198,1900411,0,11010,1,263555,1,3,3,11
199,1900831,0,26757,1,640595,1,3,3,15
200,1901843,0,6361,1,152278,1,3,3,53
201,1986351,0,16835,1,403937,1,3,3,48
202,1992804,0,56,1,1128,1,3,3,53
203,1992929,0,1039804,1,24949046,1,3,3,53
204,2001805,0,2056,1,49250,1,3,3,44
205,2003278,0,187660,1,4460943,1,3,3,54
206,2004014,0,1187,1,26332,1,3,3,44
207,2036202,0,125962,1,3020462,1,3,3,17
208,2036944,0,1527,1,36268,1,3,3,11
209,2077333,0,1536,1,36489,1,3,3,11
210,2077602,0,56975,1,1365880,1,3,3,15
211,2079019,0,319,1,7584,1,3,3,44
212,2082058,1,269,1,6283,1,3,3,55
213,2082535,0,32438,1,777565,1,3,3,55
214,2117450,0,19444,1,464890,1,3,3,11
215,2134637,0,96,1,217,1,3,3,11
216,2134749,0,28289,1,678303,1,3,3,15
217,2144438,0,8985,1,215524,1,3,3,11
218,2147837,0,60,1,818,1,3,3,56
219,2147848,0,54,1,624,1,3,3,57
220,2153689,0,3877,1,92434,1,3,3,11
221,2162352,0,3748,1,89580,1,3,3,11
222,2162505,0,66,1,1488,1,3,3,17
223,2162628,0,1311,1,31162,1,3,3,17
224,2163091,0,27342,1,655593,1,3,3,15
225,2168112,0,22195,1,532558,1,3,3,11
226,2168237,0,21899,1,525097,1,3,3,17
227,2187944,0,2388,1,57192,1,3,3,51
228,2190257,0,33105,1,793049,1,3,3,17
229,2190344,0,26612,1,638074,1,3,3,11
230,2190387,0,18483,1,442673,1,3,3,50
231,2190482,0,83956,1,2011776,1,3,3,15
232,2203055,0,60,1,1143,1,3,3,8
233,2203322,0,53,1,624,1,3,3,8
234,2203388,0,153,1,3462,1,3,3,8
235,2203479,0,58,1,1156,1,3,3,8
236,2203515,0,20,1,114,1,3,3,8
237,2211592,1,38,24,10,24,3,3,8
238,2213979,0,67247,1,1609535,1,3,3,51
239,2216708,1,46,1,1008,1,3,3,47
240,2216810,0,1,1,0,1,3,3,58
241,2216923,0,0,1,0,1,3,3,58
242,2217041,0,1,1,0,1,3,3,58
243,2217247,0,2,1,0,1,3,3,58
244,2223679,0,1,1,2,1,3,3,17
245,2223727,0,1258,1,29668,1,3,3,11
246,2223773,0,3908,1,93072,1,3,3,17
247,2236274,0,40057,1,960825,1,3,3,59
248,2243900,0,1319,1,31339,1,3,3,17
249,2266144,0,17584,1,400531,1,3,3,60
250,2347798,0,4744,1,113779,1,3,3,59
251,2352700,1,53884,1,1288706,1,3,3,61
252,2478655,0,3,1,15,1,3,3,11
253,2487714,0,387404,1,9289561,1,3,3,15
254,2536624,0,15758,1,373039,1,3,3,62
255,2561872,0,36785,1,865677,1,3,3,62
256,2563834,0,190055,1,4539166,1,3,3,63
257,2563866,0,149622,1,3577168,1,3,3,64
258,2733480,0,1,1,3,1,3,3,17
259,2733515,0,314385,1,7539126,1,3,3,17
260,2905732,1,384651,1,9221830,1,3,3,15
261,2906794,0,158239,1,3795939,1,3,3,65
262,2963473,0,53930,1,1291992,1,3,3,66
263,2986019,0,26598,1,637647,1,3,3,11
264,3044849,0,34,1,606,1,3,3,48
265,3044856,0,160,1,3597,1,3,3,49
266,3044998,0,36321,1,870107,1,3,3,67
267,3045062,0,8327,1,198281,1,3,3,68
268,3047211,0,45697,1,1095470,1,3,3,69
269,3133132,0,185913,1,4438883,1,3,3,70
270,3133157,1,118289,1,2822345,1,3,3,71
271,3135523,1,25806,1,617645,1,3,3,72
272,3135564,0,175570,1,4213056,1,3,3,73
273,3278669,0,76911,1,1844304,1,3,3,17
274,3278862,0,102,1,1129,1,3,3,15
275,3279031,0,74166,1,1779706,1,3,3,11
276,3311307,0,55,1,1128,1,3,3,74
277,3311413,0,12410,1,295692,1,3,3,75
278,3312279,0,233262,1,5582131,1,3,3,76
279,3315832,0,29104,1,694538,1,3,3,77
280,3353603,0,1146557,1,27491577,1,3,3,15
281,3353620,0,668944,1,16053564,1,3,3,11
282,3383381,0,166809,1,3990988,1,3,3,70
283,3395617,0,34828,1,835525,1,3,3,78
284,3433090,0,76967,1,1845446,1,3,3,17
285,3446662,0,7402,1,176967,1,3,3,78
286,3455189,0,28789,1,688202,1,3,3,78
287,3488935,0,14244,1,338425,1,3,3,78
288,3510277,0,61,1,1414,1,3,3,17
289,3510408,0,239116,1,5733575,1,3,3,17
290,3567732,0,3,1,10,1,3,3,79
291,3567898,0,645,1,15117,1,3,3,79
292,3569587,0,2187,1,50133,1,3,3,80
293,3573393,0,605,1,14192,1,3,3,79
294,3574306,0,2161,1,49460,1,3,3,80
295,3574968,1,137463,1,3271514,1,3,3,74
296,3755463,0,205333,1,4923255,1,3,3,17
297,4022522,0,92854,1,2228268,1,3,3,11
298,4022673,1,42183,1,1011414,1,3,3,17
299,4115471,0,384350,1,9223800,1,3,3,11
300,4275226,0,168152,1,4033332,1,3,3,81
301,4275384,0,460286,1,11044223,1,3,3,82
302,4275398,0,212321,1,5089773,1,3,3,83
303,4385397,0,385,1,9146,1,3,3,84
304,4385815,0,6536,1,156090,1,3,3,84
305,4437284,0,4212,1,99212,1,3,3,84
306,4450096,0,1,1,4,1,3,3,17
307,4450149,0,0,1,2,1,3,3,17
308,4450496,0,50684,1,1215286,1,3,3,17
309,4476114,1,52651,1,1249710,1,3,3,62
310,4500100,0,58519,1,1404303,1,3,3,11
311,4501928,0,56926,1,1364879,1,3,3,15
312,4558817,0,240178,1,5763828,1,3,3,11
313,4558884,0,195598,1,4690022,1,3,3,15
314,4617748,0,8398,1,201184,1,3,3,43
315,4754553,0,13544,1,324533,1,3,3,15
316,4754792,0,12979,1,311097,1,3,3,17
317,4762134,0,440111,1,10560142,1,3,3,43
318,4762804,1,552,1,12803,1,3,3,85
319,4763603,1,504,1,11402,1,3,3,85
320,4764318,0,487,1,11264,1,3,3,85
321,4768052,0,30280,1,722990,1,3,3,63
322,4768065,0,142075,1,3393555,1,3,3,64
323,4772734,0,170342,1,4058021,1,3,3,86
324,4772744,0,134265,1,3188964,1,3,3,87
325,4781060,0,7493,1,179486,1,3,3,15
326,4781115,0,3961,1,94859,1,3,3,17
327,4791712,0,7753,1,185600,1,3,3,15
328,4798415,0,160545,1,3816622,1,3,3,63
329,4800012,0,187771,1,4504962,1,3,3,11
330,4800053,0,208270,1,4993420,1,3,3,17
331,4800165,0,92,1,2162,1,3,3,15
332,4816995,0,93,1,2169,1,3,3,15
333,4817798,0,494523,1,11857384,1,3,3,15
334,4909766,0,21,1,167,1,3,3,46
335,4909838,0,45564,1,1092841,1,3,3,88
336,4954625,0,11236,1,266344,1,3,3,86
337,4957031,0,95,1,2249,1,3,3,88
338,4957291,0,80,1,1863,1,3,3,88
339,4957664,0,191,1,4100,1,3,3,88
340,4958068,0,53619,1,1286166,1,3,3,88
341,5013506,0,151,1,3506,1,3,3,89
342,5013685,0,714,1,17085,1,3,3,89
343,5013949,0,280567,1,6731864,1,3,3,88
344,5142038,0,2,1,12,1,3,3,11
345,5146367,1,1,1,3,1,3,3,11
346,5146397,0,534,1,12740,1,3,3,11
347,5146729,0,3,1,7,1,3,3,17
348,5147604,0,1,1,7,1,3,3,17
349,5147688,0,1,1,7,1,3,3,17
350,5147798,0,2,1,11,1,3,3,11
351,5148011,0,288,1,6873,1,3,3,11
352,5148143,0,1877,1,44913,1,3,3,17
353,5148514,0,44,1,1052,1,3,3,11
354,5149206,1,2,1,3,1,3,3,11
355,5149236,0,1,1,1,1,3,3,11
356,5149428,0,7,1,45,1,3,3,11
357,5149745,0,67,1,1549,1,3,3,11
358,5150155,0,2,1,7,1,3,3,11
359,5150219,0,2,1,7,1,3,3,17
360,5150242,0,1,1,7,1,3,3,11
361,5150638,0,1,1,9,1,3,3,11
362,5150847,0,1,1,2,1,3,3,11
363,5150887,1,1,1,7,1,3,3,11
364,5151142,0,172,1,4074,1,3,3,11
365,5151237,1,1726,1,41350,1,3,3,17
366,5151337,0,21,1,240,1,3,3,11
367,5151382,0,1166,1,27925,1,3,3,11
368,5153836,0,5038,1,120799,1,3,3,11
369,5155502,0,28,1,655,1,3,3,17
370,5155925,0,4341,1,103998,1,3,3,17
371,5186361,1,32,1,737,1,3,3,17
372,5186373,0,23,1,539,1,3,3,11
373,5186557,0,24,1,522,1,3,3,11
374,5187090,0,21,1,484,1,3,3,11
375,5187224,0,56,1,1307,1,3,3,17
376,5187350,1,0,1,9,1,3,3,11
377,5227302,0,68,1,1616,1,3,3,11
378,5228207,0,53,1,1234,1,3,3,17
379,5228444,0,270231,1,6484997,1,3,3,11
380,5325419,0,1850,1,44316,1,3,3,11
381,5332331,0,1,1,1,1,3,3,17
382,5332480,0,4,1,3,1,3,3,17
383,5332604,1,6,1,4,1,3,3,17
384,5333597,1,97,1,2240,1,3,3,11
385,5333722,0,937,1,22410,1,3,3,15
386,5351885,0,89490,1,2127359,1,3,3,90
387,5359783,0,81635,1,1957413,1,3,3,17
388,5359799,1,81625,1,1956929,1,3,3,15
389,5395145,0,1,24,0,24,1,1,4
390,5395232,0,1,24,0,24,1,1,4
391,5395759,0,10,24,1,24,1,1,4
392,5395865,0,40,24,9,24,1,1,4
393,5395916,0,23,24,5,24,1,1,4
394,5421943,0,43,24,12,24,1,1,4
395,5422002,0,42,24,12,24,1,1,4
396,5422069,1,60,24,53,24,1,1,4
397,5422071,0,62,24,54,24,1,1,4
398,5422081,1,41,24,31,24,1,1,4
399,5422166,0,56,24,48,24,1,1,4
400,5422168,0,56,24,48,24,1,1,4
401,5422169,0,41,24,31,24,1,1,4
402,5422309,0,45,24,37,24,1,1,4
403,5422319,1,44,24,37,24,1,1,4
404,5422324,0,40,24,30,24,1,1,4
405,5441893,0,15791,1,377789,1,3,3,15
406,5443449,0,186,1,4366,1,3,3,17
407,5485321,0,3,1,13,1,3,3,15
408,5485429,0,2,1,9,1,3,3,15
409,5485695,0,2,1,0,1,3,3,15
410,5485804,0,2,1,1,1,3,3,15
411,5485971,0,1,1,1,1,3,3,15
412,5486097,0,3,1,1,1,3,3,15
413,5486345,0,2,1,1,1,3,3,15
414,5486596,0,1,1,0,1,3,3,15
415,5486912,0,7,1,5,1,3,3,15
416,5487404,0,6,1,4,1,3,3,15
417,5487592,0,2,1,1,1,3,3,15
418,5488083,0,2,1,1,1,3,3,15
419,5488121,0,3,1,1,1,3,3,15
420,5488551,1,2,1,1,1,3,3,15
421,5489037,0,2,1,1,1,3,3,15
422,5489119,0,3,1,1,1,3,3,15
423,5489164,0,3,1,1,1,3,3,15
424,5489335,0,0,1,3,1,3,3,15
425,5489366,0,2,1,1,1,3,3,15
426,5489540,0,1,1,5,1,3,3,15
427,5489586,0,2,1,1,1,3,3,15
428,5489631,0,2,1,1,1,3,3,15
429,5490099,0,4,1,1,1,3,3,15
430,5490157,0,6,1,5,1,3,3,15
431,5490238,0,3,1,1,1,3,3,15
432,5490595,0,3,1,1,1,3,3,17
433,5490831,0,3,1,3,1,3,3,17
434,5490892,1,3,1,1,1,3,3,17
435,5492194,0,5,1,3,1,3,3,17
436,5492253,0,6,1,5,1,3,3,17
437,5492295,0,6,1,5,1,3,3,17
438,5493145,0,4022,1,96229,1,3,3,15
439,5493158,0,1444,1,34619,1,3,3,17
440,5496304,0,1629,1,38978,1,3,3,17
441,5497324,0,3439,1,82367,1,3,3,15
442,5498189,0,6235,1,149436,1,3,3,17
443,5498747,0,613,1,14600,1,3,3,11
444,5499439,0,2571,1,61522,1,3,3,11
445,5511300,0,9680,1,232225,1,3,3,11
446,5511345,0,8019,1,192194,1,3,3,15
447,5511379,0,3025,1,72422,1,3,3,17
448,5522646,0,2,1,4,1,3,3,60
449,5522925,0,483,1,11538,1,3,3,91
450,5523434,0,3754,1,90047,1,3,3,11
451,5523483,0,5036,1,120675,1,3,3,15
452,5523544,0,2945,1,70568,1,3,3,17
453,5523833,0,3596,1,83474,1,3,3,91
454,5529231,1,123,1,1830,1,3,3,92
455,5529644,0,2305,1,54345,1,3,3,92
456,5530775,0,10275,1,246040,1,3,3,11
457,5530780,0,10279,1,246185,1,3,3,11
458,5530813,0,638,1,15189,1,3,3,15
459,5530839,0,1645,1,39271,1,3,3,17
460,5532240,0,19575,1,469186,1,3,3,92
461,5534703,0,5570,1,133433,1,3,3,15
462,5534728,0,594,1,14157,1,3,3,17
463,5535606,1,2,1,11,1,3,3,17
464,5535688,0,2,1,9,1,3,3,17
465,5535717,0,1,1,9,1,3,3,17
466,5535999,0,1,1,9,1,3,3,17
467,5536568,0,1567,1,37404,1,3,3,17
468,5538540,0,1569,1,37518,1,3,3,17
469,5540992,0,2522,1,60375,1,3,3,15
470,5541071,0,2926,1,70166,1,3,3,11
471,5541107,0,28,1,658,1,3,3,17
472,5541771,0,4,1,84,1,3,3,17
473,5542515,0,2,1,8,1,3,3,17
474,5542552,1,2,1,8,1,3,3,17
475,5543312,1,11,1,262,1,3,3,17
476,5544180,0,2,1,3,1,3,3,17
477,5544252,0,2,1,9,1,3,3,17
478,5544349,0,1,1,9,1,3,3,17
479,5544386,0,1,1,9,1,3,3,17
480,5545139,0,12,1,278,1,3,3,17
481,5545357,0,23,1,521,1,3,3,17
482,5545517,0,2,1,8,1,3,3,17
483,5546019,0,1,1,8,1,3,3,17
484,5546057,0,2,1,9,1,3,3,17
485,5546200,0,2,1,8,1,3,3,17
486,5546335,0,13,1,261,1,3,3,17
487,5547278,0,0,1,7,1,3,3,17
488,5551918,0,1488,1,34078,1,3,3,93
489,5553080,0,0,1,0,1,3,3,94
490,5554252,0,0,1,0,1,3,3,93
491,5595694,77726,7,1,93,1,3,3,11
492,5677711,1,29,24,18,24,1,1,4
493,5698516,0,758980,1,18214037,1,3,3,93
494,5699835,0,32,24,22,24,1,1,4
495,5700325,0,25,24,18,24,1,1,4
496,5700428,0,27,24,19,24,1,1,4
497,5702353,0,27,24,18,24,1,1,4
498,5702387,0,29,24,21,24,1,1,4
499,5702461,0,31,24,19,24,1,1,4
500,5702518,0,35,24,27,24,1,1,4
501,5702527,1,36,24,27,24,1,1,4
502,5702537,0,30,24,22,24,1,1,4
503,5702557,0,37,24,27,24,1,1,4
504,5702564,1,35,24,28,24,1,1,4
505,5702570,0,40,24,29,24,1,1,4
506,5702575,0,38,24,28,24,1,1,4
507,5702579,15,32,24,22,24,1,1,4
508,5702583,17,33,24,23,24,1,1,4
509,5702715,0,78,24,133,24,1,1,4
510,5719948,0,35,1,783,1,3,3,95
511,5732193,0,15035,1,360629,1,3,3,96
512,5742096,0,2,96,0,96,1,1,97
513,5742317,0,275,96,0,96,1,1,97
514,5743772,0,61,96,0,96,1,1,97
515,5745973,0,358,96,0,96,1,1,97
516,5746370,0,847,96,0,96,1,1,97
517,5747193,0,2,4,0,4,1,1,98
518,5747825,0,6,4,3,4,1,1,98
519,5748066,0,4,96,0,96,1,1,98
520,5749833,0,117,96,0,96,1,1,98
521,5749961,0,1,96,0,96,1,1,98
522,5750217,0,177,96,0,96,1,1,98
523,5750400,0,8,96,0,96,1,1,98
524,5750762,0,46,96,0,96,1,1,97
525,5751051,1,8,96,0,96,1,1,98
526,5751192,0,57,96,0,96,1,1,97
527,5751324,0,1,96,0,96,1,1,97
528,5751381,0,42,96,0,96,1,1,97
529,5752958,0,45827,1,1095582,1,3,3,99
530,5754043,0,316,1,7169,1,3,3,100
531,5756022,0,664702,1,15753374,1,3,3,100
532,5756186,0,82,96,0,96,1,1,98
533,5757287,0,901,96,0,96,1,1,98
534,5758001,0,726,1,16930,1,3,3,101
535,5758194,0,1390,96,0,96,1,1,98
536,5759591,0,20,96,0,96,1,1,98
537,5760036,0,36,96,0,96,1,1,98
538,5765932,0,3803,1,91207,1,3,3,11
539,5781389,0,283,1,6598,1,3,3,102
540,5781915,0,210,1,4942,1,3,3,102
541,5783107,0,12172,1,291512,1,3,3,103
542,5791064,0,3,1,13,1,3,3,104
543,5791162,0,5900,1,141247,1,3,3,104
544,5827732,0,117,1,2664,1,3,3,11
545,5827880,0,3727,1,89415,1,3,3,11
546,5828291,0,3,96,0,96,1,1,97
547,5851686,0,67,96,0,96,1,1,97
548,5851763,0,2,96,0,96,1,1,97
549,5851764,2,1,96,0,96,1,1,97
550,5851765,3,2,96,0,96,1,1,97
551,5851766,4,1,96,0,96,1,1,97
552,5856525,0,3744,1,89574,1,3,3,17
553,5870853,0,1,24,0,24,3,3,105
554,5920240,0,1,24,0,24,4,4,4
555,5920774,0,1,96,0,96,4,4,97
556,5921041,0,1,96,0,96,4,4,97
557,5925872,0,0,96,0,96,4,4,97
558,5926055,0,0,96,0,96,4,4,97
559,5929116,0,6353,1,152053,1,3,3,17
560,5934763,0,493,48,0,48,1,1,97
561,5935627,1,4,1,0,1,1,1,3
562,5935652,0,3,1,0,1,1,1,3
563,5935754,0,683,48,0,48,1,1,97
564,5936592,0,199,48,0,48,1,1,97
565,5937024,0,1,1,0,1,4,4,106
566,5937606,0,0,96,0,96,4,4,97
567,5937859,0,0,96,0,96,4,4,97
568,5937969,0,0,96,0,96,4,4,97
569,5938031,0,0,96,0,96,4,4,97
570,5938077,0,519895,1,12451734,1,3,3,15
571,5938197,0,0,48,0,48,4,4,97
572,5938198,0,566940,1,13604901,1,3,3,11
573,5938247,0,0,48,0,48,4,4,97
574,5938505,0,754,48,0,48,1,1,97
575,5938672,0,0,96,0,96,4,4,97
576,5938809,0,0,96,0,96,4,4,97
577,5938982,0,2,96,0,96,4,4,97
578,5939110,0,130,48,0,48,1,1,97
579,5939610,1,1,96,0,96,4,4,97
580,5939666,0,2,96,0,96,4,4,97
581,5939713,0,2,96,0,96,4,4,97
582,5939789,0,222,48,0,48,1,1,97
583,5939990,21,88,72,0,72,1,1,97
584,5940268,0,3,72,0,72,1,1,97
585,5940776,0,49,24,68,24,4,4,4
586,5994612,1,224017,1,5339540,1,3,3,107
587,6000234,0,510175,1,12215112,1,3,3,108
588,6003105,0,67832,1,1620390,1,3,3,70
589,6017930,0,1,96,0,96,5,4,97
590,6018662,0,7,96,1,96,5,4,97
591,6018824,0,58,24,71,24,5,4,4
592,6020994,0,1,72,0,72,1,1,8
593,6021539,0,3,72,0,72,1,1,8
594,6048196,0,476867,1,11421907,1,3,3,17
595,6087662,0,162,24,217,24,4,4,4
596,6088016,0,2,72,0,72,1,1,97
597,6088296,0,2,72,0,72,1,1,97
598,6123579,0,13432,1,322285,1,3,3,109
599,6137111,0,327,1,7585,1,3,3,109
600,6137624,0,21,1,287,1,3,3,109
601,6137834,0,789,1,5908,1,3,3,109
602,6139151,0,755,1,5159,1,3,3,109
603,6189957,0,131,1,3010,1,3,3,110
604,6191731,0,97,1,2236,1,3,3,110
605,6194538,0,96,1,2222,1,3,3,110
606,6194811,0,313,1,7035,1,3,3,111
607,6195236,0,430,1,10203,1,3,3,111
608,6195796,0,1374,1,32518,1,3,3,111
609,6197317,0,32887,1,789100,1,3,3,111
610,6225871,0,527,1,12610,1,3,3,112
611,6229538,0,598,1,14292,1,3,3,112
